sec par, # entries, threshold, expected matches, total bytes, total_time
224, 80, 26, 63, 30075, 4.516764
224, 80, 26, 63, 30075, 4.640086
224, 80, 26, 63, 30075, 4.493765
224, 80, 26, 63, 30075, 4.510151
224, 80, 26, 63, 30075, 4.606006
-------------------------------------------
224, 85, 28, 68, 31935, 5.762569
224, 85, 28, 68, 31935, 5.749694
224, 85, 28, 68, 31935, 5.785054
224, 85, 28, 68, 31935, 5.771381
224, 85, 28, 68, 31935, 5.754708
224, 85, 28, 68, 31934, 5.762059
224, 85, 28, 68, 31935, 6.628031
224, 85, 28, 68, 31935, 6.768557
224, 85, 28, 68, 31935, 6.049198
224, 85, 28, 68, 31935, 5.949542
-------------------------------------------
224, 90, 30, 72, 33795, 7.362871
224, 90, 30, 72, 33795, 7.352789
224, 90, 30, 72, 33795, 7.360522
224, 90, 30, 72, 33794, 7.259376
224, 90, 30, 72, 33795, 7.349481
224, 90, 30, 72, 33795, 7.246143
224, 90, 30, 72, 33795, 7.505181
224, 90, 30, 72, 33795, 7.285005
224, 90, 30, 72, 33795, 7.218307
224, 90, 30, 72, 33795, 7.237872
-------------------------------------------
224, 95, 31, 76, 35655, 8.949446
224, 95, 31, 76, 35654, 8.969155
224, 95, 31, 76, 35654, 8.941823
224, 95, 31, 76, 35655, 11.758611
224, 95, 31, 76, 35655, 9.344281
224, 95, 31, 76, 35654, 9.053089
224, 95, 31, 76, 35654, 9.120778
224, 95, 31, 76, 35655, 9.111583
224, 95, 31, 76, 35655, 9.170304
224, 95, 31, 76, 35654, 9.084694
-------------------------------------------
224, 100, 33, 81, 37515, 11.111111
224, 100, 33, 81, 37515, 11.195609
224, 100, 33, 81, 37515, 11.114717
224, 100, 33, 81, 37515, 11.156633
224, 100, 33, 81, 37515, 11.265811
224, 100, 33, 81, 37515, 11.172209
224, 100, 33, 81, 37515, 11.310233
224, 100, 33, 81, 37515, 11.182713
224, 100, 33, 81, 37514, 11.362360
224, 100, 33, 81, 37515, 11.159885
-------------------------------------------
