sec par, # entries, threshold, expected matches, total bytes, total_time
224, 80, 26, 63, 30075, 4.703912
224, 80, 26, 63, 30074, 4.561737
224, 80, 26, 63, 30075, 4.653216
224, 80, 26, 63, 30075, 4.509756
224, 80, 26, 63, 30074, 4.568763
-------------------------------------------
224, 85, 28, 68, 31935, 5.807975
224, 85, 28, 68, 31935, 5.795529
224, 85, 28, 68, 31935, 5.789637
224, 85, 28, 68, 31935, 5.760394
224, 85, 28, 68, 31934, 5.816380
224, 85, 28, 68, 31935, 5.750623
224, 85, 28, 68, 31935, 5.738015
224, 85, 28, 68, 31935, 5.792004
224, 85, 28, 68, 31935, 5.920607
224, 85, 28, 68, 31934, 5.823646
-------------------------------------------
224, 90, 30, 72, 33795, 7.349657
224, 90, 30, 72, 33794, 7.248247
224, 90, 30, 72, 33795, 7.313403
224, 90, 30, 72, 33794, 7.242054
224, 90, 30, 72, 33795, 7.313240
224, 90, 30, 72, 33794, 7.398213
224, 90, 30, 72, 33795, 7.240190
224, 90, 30, 72, 33795, 7.298783
224, 90, 30, 72, 33795, 7.259636
224, 90, 30, 72, 33795, 7.337972
-------------------------------------------
224, 95, 31, 76, 35655, 8.963510
224, 95, 31, 76, 35654, 8.998906
224, 95, 31, 76, 35655, 9.394532
224, 95, 31, 76, 35654, 9.121441
224, 95, 31, 76, 35655, 9.225067
224, 95, 31, 76, 35654, 9.096415
224, 95, 31, 76, 35655, 8.960335
224, 95, 31, 76, 35654, 9.192643
224, 95, 31, 76, 35655, 9.114686
224, 95, 31, 76, 35655, 8.995632
-------------------------------------------
224, 100, 33, 81, 37514, 11.086231
224, 100, 33, 81, 37515, 11.064539
224, 100, 33, 81, 37515, 11.166310
224, 100, 33, 81, 37514, 11.563155
224, 100, 33, 81, 37515, 11.103323
224, 100, 33, 81, 37513, 11.243429
224, 100, 33, 81, 37513, 11.299909
224, 100, 33, 81, 37514, 11.119877
224, 100, 33, 81, 37514, 11.177763
224, 100, 33, 81, 37515, 11.264752
-------------------------------------------
