sec par, # entries, threshold, expected matches, total bytes, total_time
224, 80, 26, 63, 30075, 4.522846
224, 80, 26, 63, 30075, 4.511631
224, 80, 26, 63, 30075, 4.582250
224, 80, 26, 63, 30074, 4.638350
224, 80, 26, 63, 30075, 4.541296
-------------------------------------------
224, 85, 28, 68, 31935, 5.775616
224, 85, 28, 68, 31935, 5.749436
224, 85, 28, 68, 31935, 5.738881
224, 85, 28, 68, 31935, 5.863959
224, 85, 28, 68, 31934, 5.756229
224, 85, 28, 68, 31935, 5.747095
224, 85, 28, 68, 31935, 5.763702
224, 85, 28, 68, 31934, 5.852123
224, 85, 28, 68, 31934, 5.763603
224, 85, 28, 68, 31935, 5.933376
-------------------------------------------
224, 90, 30, 72, 33795, 7.270938
224, 90, 30, 72, 33795, 7.255296
224, 90, 30, 72, 33794, 7.274543
224, 90, 30, 72, 33795, 7.264383
224, 90, 30, 72, 33795, 7.261384
224, 90, 30, 72, 33794, 7.325193
224, 90, 30, 72, 33794, 7.248758
224, 90, 30, 72, 33795, 7.247002
224, 90, 30, 72, 33795, 7.374931
224, 90, 30, 72, 33794, 7.540948
-------------------------------------------
224, 95, 31, 76, 35655, 9.111764
224, 95, 31, 76, 35655, 9.254173
224, 95, 31, 76, 35655, 9.064217
224, 95, 31, 76, 35655, 8.990986
224, 95, 31, 76, 35654, 8.981447
224, 95, 31, 76, 35655, 9.041881
224, 95, 31, 76, 35655, 9.065127
224, 95, 31, 76, 35655, 9.084239
224, 95, 31, 76, 35655, 9.025948
224, 95, 31, 76, 35655, 8.972672
-------------------------------------------
224, 100, 33, 81, 37515, 11.145442
224, 100, 33, 81, 37515, 11.099810
224, 100, 33, 81, 37515, 11.305619
224, 100, 33, 81, 37514, 11.160398
224, 100, 33, 81, 37514, 11.108263
224, 100, 33, 81, 37513, 11.230098
224, 100, 33, 81, 37515, 11.199870
224, 100, 33, 81, 37515, 11.185132
224, 100, 33, 81, 37515, 11.122951
224, 100, 33, 81, 37515, 11.078008
-------------------------------------------
