sec par, # entries, threshold, expected matches, total bytes, total_time
224, 50, 16, 16, 18914, 0.066867
224, 50, 16, 23, 18914, 0.066925
224, 50, 16, 29, 18914, 0.067347
224, 50, 16, 34, 18914, 0.112310
224, 50, 16, 43, 18914, 0.483096
224, 50, 16, 47, 18914, 0.623548
224, 50, 16, 50, 18914, 0.718255
