sec par, # entries, threshold, expected matches, total bytes, total_time
224, 50, 5, 39, 18914, 0.508259
224, 50, 10, 39, 18914, 0.440816
224, 50, 15, 39, 18914, 0.327399
224, 50, 20, 39, 18914, 0.245343
224, 50, 25, 39, 18914, 0.114044
224, 50, 30, 39, 18914, 0.068339
224, 50, 35, 39, 18914, 0.068528
224, 50, 40, 39, 18914, 0.068607
224, 50, 45, 39, 18914, 0.068952
