sec par, # entries, threshold, expected matches, total bytes, total_time
224, 80, 26, 63, 30075, 1.712519
224, 80, 26, 63, 30075, 1.714898
224, 80, 26, 63, 30074, 1.711451
224, 80, 26, 63, 30075, 1.712406
224, 80, 26, 63, 30075, 1.713766
-------------------------------------------
224, 85, 28, 68, 31935, 2.196113
224, 85, 28, 68, 31935, 2.191250
224, 85, 28, 68, 31935, 2.204735
224, 85, 28, 68, 31935, 2.212459
224, 85, 28, 68, 31935, 2.211515
224, 85, 28, 68, 31934, 2.189442
224, 85, 28, 68, 31935, 2.195048
224, 85, 28, 68, 31934, 2.186422
224, 85, 28, 68, 31935, 2.188594
224, 85, 28, 68, 31935, 2.191260
-------------------------------------------
224, 90, 30, 72, 33794, 2.766168
224, 90, 30, 72, 33794, 2.762305
224, 90, 30, 72, 33794, 2.766260
224, 90, 30, 72, 33795, 2.760975
224, 90, 30, 72, 33794, 2.766738
224, 90, 30, 72, 33795, 2.766636
224, 90, 30, 72, 33795, 2.763679
224, 90, 30, 72, 33795, 2.763337
224, 90, 30, 72, 33795, 2.764907
224, 90, 30, 72, 33794, 2.767802
-------------------------------------------
224, 95, 31, 76, 35654, 3.450530
224, 95, 31, 76, 35655, 3.442777
224, 95, 31, 76, 35655, 3.450390
224, 95, 31, 76, 35655, 3.446418
224, 95, 31, 76, 35655, 3.434190
224, 95, 31, 76, 35655, 3.453553
224, 95, 31, 76, 35655, 3.446030
224, 95, 31, 76, 35655, 3.473901
224, 95, 31, 76, 35655, 3.444256
224, 95, 31, 76, 35655, 3.454955
-------------------------------------------
224, 100, 33, 81, 37515, 4.233026
224, 100, 33, 81, 37512, 4.233938
224, 100, 33, 81, 37515, 4.240521
224, 100, 33, 81, 37515, 4.233711
224, 100, 33, 81, 37514, 4.231885
224, 100, 33, 81, 37513, 4.229243
224, 100, 33, 81, 37514, 4.233032
224, 100, 33, 81, 37515, 4.247037
224, 100, 33, 81, 37513, 4.229938
224, 100, 33, 81, 37515, 4.266499
-------------------------------------------
