sec par, # entries, threshold, expected matches, total bytes, total_time
224, 80, 26, 63, 36767, 0.028697
224, 80, 26, 63, 36767, 0.029291
224, 80, 26, 63, 36767, 0.029068
224, 80, 26, 63, 36767, 0.029027
224, 80, 26, 63, 36767, 0.028729
-------------------------------------------
224, 85, 28, 68, 39047, 0.030191
224, 85, 28, 68, 39047, 0.030166
224, 85, 28, 68, 39047, 0.030089
224, 85, 28, 68, 39047, 0.030203
224, 85, 28, 68, 39047, 0.030964
224, 85, 28, 68, 39047, 0.030614
224, 85, 28, 68, 39047, 0.030559
224, 85, 28, 68, 39047, 0.030669
224, 85, 28, 68, 39047, 0.030287
224, 85, 28, 68, 39047, 0.030603
-------------------------------------------
224, 90, 30, 72, 41327, 0.032280
224, 90, 30, 72, 41327, 0.032359
224, 90, 30, 72, 41327, 0.032073
224, 90, 30, 72, 41327, 0.031937
224, 90, 30, 72, 41327, 0.032078
224, 90, 30, 72, 41327, 0.032490
224, 90, 30, 72, 41327, 0.032403
224, 90, 30, 72, 41327, 0.031965
224, 90, 30, 72, 41327, 0.032575
224, 90, 30, 72, 41327, 0.031977
-------------------------------------------
224, 95, 31, 76, 43607, 0.033920
224, 95, 31, 76, 43607, 0.034292
224, 95, 31, 76, 43607, 0.033369
224, 95, 31, 76, 43607, 0.033529
224, 95, 31, 76, 43607, 0.034238
224, 95, 31, 76, 43607, 0.034156
224, 95, 31, 76, 43607, 0.033161
224, 95, 31, 76, 43607, 0.034242
224, 95, 31, 76, 43607, 0.033709
224, 95, 31, 76, 43607, 0.033894
-------------------------------------------
224, 100, 33, 81, 45887, 0.035384
224, 100, 33, 81, 45887, 0.035420
224, 100, 33, 81, 45887, 0.035680
224, 100, 33, 81, 45887, 0.035485
224, 100, 33, 81, 45887, 0.035282
224, 100, 33, 81, 45887, 0.035729
224, 100, 33, 81, 45887, 0.035495
224, 100, 33, 81, 45887, 0.035369
224, 100, 33, 81, 45887, 0.035543
224, 100, 33, 81, 45887, 0.035889
-------------------------------------------
