sec par, # entries, total bytes, total_time
1024, 10, 5634, 0.043764
1024, 10, 5634, 0.042764
1024, 10, 5634, 0.042268
1024, 10, 5634, 0.046922
1024, 10, 5634, 0.043605
-------------------------------------------
1024, 20, 10754, 0.072634
1024, 20, 10754, 0.075480
1024, 20, 10752, 0.076080
1024, 20, 10754, 0.075148
1024, 20, 10752, 0.073165
-------------------------------------------
1024, 30, 15872, 0.109678
1024, 30, 15872, 0.108058
1024, 30, 15872, 0.104268
1024, 30, 15874, 0.108530
1024, 30, 15874, 0.112796
-------------------------------------------
1024, 40, 20990, 0.137288
1024, 40, 20992, 0.134843
1024, 40, 20992, 0.141693
1024, 40, 20994, 0.138907
1024, 40, 20992, 0.136681
-------------------------------------------
1024, 50, 26114, 0.165910
1024, 50, 26112, 0.171590
1024, 50, 26112, 0.171439
1024, 50, 26112, 0.169395
1024, 50, 26112, 0.167594
-------------------------------------------
1024, 60, 31228, 0.204659
1024, 60, 31230, 0.207195
1024, 60, 31234, 0.204838
1024, 60, 31234, 0.213101
1024, 60, 31234, 0.203107
-------------------------------------------
1024, 70, 36352, 0.233509
1024, 70, 36350, 0.237165
1024, 70, 36352, 0.232834
1024, 70, 36350, 0.235314
1024, 70, 36350, 0.243776
-------------------------------------------
1024, 80, 41470, 0.269583
1024, 80, 41472, 0.264371
1024, 80, 41472, 0.270497
1024, 80, 41472, 0.268163
1024, 80, 41470, 0.276253
-------------------------------------------
1024, 90, 46592, 0.301208
1024, 90, 46586, 0.305995
1024, 90, 46594, 0.299618
1024, 90, 46590, 0.321987
1024, 90, 46590, 0.312413
-------------------------------------------
1024, 100, 51714, 0.327184
1024, 100, 51714, 0.330578
1024, 100, 51714, 0.336183
1024, 100, 51710, 0.330165
1024, 100, 51714, 0.330843
-------------------------------------------
