sec par, # entries, total bytes, total_time
512, 10, 2927, 0.015107
512, 10, 2927, 0.017524
512, 10, 2927, 0.016187
512, 10, 2927, 0.015626
512, 10, 2927, 0.016109
-------------------------------------------
512, 20, 5527, 0.021080
512, 20, 5527, 0.020840
512, 20, 5527, 0.021087
512, 20, 5527, 0.021025
512, 20, 5527, 0.021466
-------------------------------------------
512, 30, 8127, 0.027228
512, 30, 8127, 0.027982
512, 30, 8127, 0.028007
512, 30, 8127, 0.027650
512, 30, 8127, 0.030267
-------------------------------------------
512, 40, 10727, 0.032600
512, 40, 10727, 0.033716
512, 40, 10727, 0.034101
512, 40, 10727, 0.032647
512, 40, 10727, 0.032507
-------------------------------------------
512, 50, 13327, 0.041435
512, 50, 13327, 0.039536
512, 50, 13327, 0.039360
512, 50, 13327, 0.039847
512, 50, 13327, 0.041981
-------------------------------------------
512, 60, 15927, 0.047417
512, 60, 15927, 0.046456
512, 60, 15927, 0.049083
512, 60, 15927, 0.048344
512, 60, 15927, 0.051353
-------------------------------------------
512, 70, 18527, 0.054840
512, 70, 18527, 0.053584
512, 70, 18527, 0.061036
512, 70, 18527, 0.055308
512, 70, 18527, 0.054574
-------------------------------------------
512, 80, 21127, 0.059279
512, 80, 21127, 0.058652
512, 80, 21127, 0.066602
512, 80, 21127, 0.059978
512, 80, 21127, 0.058826
-------------------------------------------
512, 90, 23727, 0.065702
512, 90, 23727, 0.069417
512, 90, 23727, 0.064048
512, 90, 23727, 0.066028
512, 90, 23727, 0.069539
-------------------------------------------
512, 100, 26327, 0.072146
512, 100, 26327, 0.070346
512, 100, 26327, 0.070848
512, 100, 26327, 0.070820
512, 100, 26327, 0.069087
-------------------------------------------
