sec par, # entries, total bytes, total_time
160, 10, 1849, 0.038609
160, 10, 1849, 0.033555
160, 10, 1849, 0.035801
160, 10, 1849, 0.034665
160, 10, 1849, 0.037072
160, 10, 1849, 0.033191
160, 10, 1849, 0.035617
160, 10, 1849, 0.034967
160, 10, 1849, 0.034737
160, 10, 1849, 0.035282
-------------------------------------------
160, 20, 3489, 0.057316
160, 20, 3489, 0.055577
160, 20, 3489, 0.055563
160, 20, 3489, 0.058029
160, 20, 3489, 0.056248
160, 20, 3489, 0.058299
160, 20, 3489, 0.059356
160, 20, 3489, 0.057257
160, 20, 3489, 0.056703
160, 20, 3489, 0.059654
-------------------------------------------
160, 30, 5129, 0.141269
160, 30, 5129, 0.079004
160, 30, 5129, 0.078837
160, 30, 5129, 0.095296
160, 30, 5129, 0.079105
160, 30, 5129, 0.078551
160, 30, 5129, 0.078820
160, 30, 5129, 0.079772
160, 30, 5129, 0.084118
160, 30, 5129, 0.079399
-------------------------------------------
160, 40, 6769, 0.110509
160, 40, 6769, 0.105986
160, 40, 6769, 0.104079
160, 40, 6769, 0.101597
160, 40, 6769, 0.102578
160, 40, 6769, 0.103642
160, 40, 6769, 0.108381
160, 40, 6769, 0.101583
160, 40, 6769, 0.102511
160, 40, 6769, 0.111045
-------------------------------------------
160, 50, 8409, 0.124375
160, 50, 8409, 0.145479
160, 50, 8409, 0.138912
160, 50, 8409, 0.126151
160, 50, 8409, 0.124489
160, 50, 8409, 0.127208
160, 50, 8409, 0.128686
160, 50, 8409, 0.126581
160, 50, 8409, 0.126075
160, 50, 8409, 0.138119
-------------------------------------------
160, 60, 10049, 0.157242
160, 60, 10049, 0.147926
160, 60, 10049, 0.147442
160, 60, 10049, 0.155878
160, 60, 10049, 0.148914
160, 60, 10049, 0.148282
160, 60, 10049, 0.150488
160, 60, 10049, 0.150988
160, 60, 10049, 0.152636
160, 60, 10049, 0.150147
-------------------------------------------
160, 70, 11689, 0.172290
160, 70, 11689, 0.171255
160, 70, 11689, 0.171828
160, 70, 11689, 0.176642
160, 70, 11689, 0.170368
160, 70, 11689, 0.183980
160, 70, 11689, 0.175996
160, 70, 11689, 0.172771
160, 70, 11689, 0.182292
160, 70, 11689, 0.171912
-------------------------------------------
160, 80, 13329, 0.196963
160, 80, 13329, 0.192541
160, 80, 13329, 0.194345
160, 80, 13329, 0.195783
160, 80, 13329, 0.195103
160, 80, 13329, 0.193843
160, 80, 13329, 0.195173
160, 80, 13329, 0.201846
160, 80, 13329, 0.195709
160, 80, 13329, 0.196503
-------------------------------------------
160, 90, 14969, 0.219982
160, 90, 14969, 0.250630
160, 90, 14969, 0.223982
160, 90, 14969, 0.216551
160, 90, 14969, 0.228658
160, 90, 14969, 0.216838
160, 90, 14969, 0.217628
160, 90, 14969, 0.213577
160, 90, 14969, 0.229357
160, 90, 14969, 0.220420
-------------------------------------------
160, 100, 16609, 0.239071
160, 100, 16609, 0.240660
160, 100, 16609, 0.243193
160, 100, 16609, 0.242072
160, 100, 16609, 0.237049
160, 100, 16609, 0.237540
160, 100, 16609, 0.251867
160, 100, 16609, 0.246096
160, 100, 16609, 0.240959
160, 100, 16609, 0.246953
-------------------------------------------
