sec par, # entries, total bytes, total_time
2048, 10, 2927, 0.015479
2048, 10, 2927, 0.015168
2048, 10, 2927, 0.015564
2048, 10, 2927, 0.015566
2048, 10, 2927, 0.014711
-------------------------------------------
2048, 20, 5527, 0.022305
2048, 20, 5527, 0.029510
2048, 20, 5527, 0.020725
2048, 20, 5527, 0.021815
2048, 20, 5527, 0.022123
-------------------------------------------
2048, 30, 8127, 0.026882
2048, 30, 8127, 0.027212
2048, 30, 8127, 0.026325
2048, 30, 8127, 0.027150
2048, 30, 8127, 0.026256
-------------------------------------------
2048, 40, 10727, 0.032702
2048, 40, 10727, 0.032848
2048, 40, 10727, 0.033812
2048, 40, 10727, 0.034517
2048, 40, 10727, 0.032654
-------------------------------------------
2048, 50, 13327, 0.039975
2048, 50, 13327, 0.039561
2048, 50, 13327, 0.039368
2048, 50, 13327, 0.042350
2048, 50, 13327, 0.067262
-------------------------------------------
2048, 60, 15927, 0.046426
2048, 60, 15927, 0.049040
2048, 60, 15927, 0.047658
2048, 60, 15927, 0.048641
2048, 60, 15927, 0.047250
-------------------------------------------
2048, 70, 18527, 0.052567
2048, 70, 18527, 0.053075
2048, 70, 18527, 0.053523
2048, 70, 18527, 0.053508
2048, 70, 18527, 0.052741
-------------------------------------------
2048, 80, 21127, 0.058782
2048, 80, 21127, 0.060140
2048, 80, 21127, 0.057097
2048, 80, 21127, 0.057185
2048, 80, 21127, 0.059112
-------------------------------------------
2048, 90, 23727, 0.062487
2048, 90, 23727, 0.068419
2048, 90, 23727, 0.063258
2048, 90, 23727, 0.063608
2048, 90, 23727, 0.065009
-------------------------------------------
2048, 100, 26327, 0.073329
2048, 100, 26327, 0.074052
2048, 100, 26327, 0.071373
2048, 100, 26327, 0.070365
2048, 100, 26327, 0.071074
-------------------------------------------
