sec par, # entries, total bytes, total_time
1024, 10, 5634, 0.068641
1024, 10, 5634, 0.045303
1024, 10, 5634, 0.044987
1024, 10, 5634, 0.046011
1024, 10, 5632, 0.047148
-------------------------------------------
1024, 20, 10754, 0.076173
1024, 20, 10754, 0.130274
1024, 20, 10754, 0.080746
1024, 20, 10754, 0.081753
1024, 20, 10754, 0.076321
-------------------------------------------
1024, 30, 15874, 0.117270
1024, 30, 15874, 0.113914
1024, 30, 15874, 0.114252
1024, 30, 15874, 0.115332
1024, 30, 15874, 0.113403
-------------------------------------------
1024, 40, 20994, 0.145769
1024, 40, 20994, 0.149387
1024, 40, 20994, 0.148772
1024, 40, 20994, 0.145880
1024, 40, 20992, 0.149445
-------------------------------------------
1024, 50, 26114, 0.189331
1024, 50, 26114, 0.179423
1024, 50, 26112, 0.188093
1024, 50, 26112, 0.183379
1024, 50, 26112, 0.184372
-------------------------------------------
1024, 60, 31232, 0.217525
1024, 60, 31234, 0.216479
1024, 60, 31234, 0.219364
1024, 60, 31232, 0.222479
1024, 60, 31232, 0.215820
-------------------------------------------
1024, 70, 36354, 0.261066
1024, 70, 36354, 0.251692
1024, 70, 36352, 0.249070
1024, 70, 36354, 0.251033
1024, 70, 36352, 0.275511
-------------------------------------------
1024, 80, 41470, 0.306322
1024, 80, 41474, 0.281055
1024, 80, 41472, 0.280938
1024, 80, 41472, 0.286634
1024, 80, 41474, 0.290095
-------------------------------------------
1024, 90, 46590, 0.324203
1024, 90, 46592, 0.317173
1024, 90, 46590, 0.319718
1024, 90, 46590, 0.317704
1024, 90, 46594, 0.318146
-------------------------------------------
1024, 100, 51714, 0.354636
1024, 100, 51712, 0.350937
1024, 100, 51714, 0.346277
1024, 100, 51714, 0.350248
1024, 100, 51712, 0.349247
-------------------------------------------
