sec par, # entries, total bytes, total_time
256, 10, 1410, 0.013989
256, 10, 1410, 0.013871
256, 10, 1410, 0.014323
256, 10, 1410, 0.014085
256, 10, 1410, 0.014076
-------------------------------------------
256, 20, 2690, 0.019136
256, 20, 2690, 0.019360
256, 20, 2690, 0.018914
256, 20, 2686, 0.018535
256, 20, 2690, 0.018051
-------------------------------------------
256, 30, 3970, 0.023115
256, 30, 3970, 0.022433
256, 30, 3968, 0.023382
256, 30, 3970, 0.022878
256, 30, 3970, 0.022988
-------------------------------------------
256, 40, 5250, 0.027461
256, 40, 5250, 0.027477
256, 40, 5250, 0.028675
256, 40, 5250, 0.027852
256, 40, 5248, 0.026682
-------------------------------------------
256, 50, 6530, 0.031533
256, 50, 6530, 0.032243
256, 50, 6530, 0.031638
256, 50, 6530, 0.031867
256, 50, 6528, 0.036421
-------------------------------------------
256, 60, 7810, 0.037461
256, 60, 7810, 0.037452
256, 60, 7804, 0.036323
256, 60, 7808, 0.037042
256, 60, 7810, 0.035681
-------------------------------------------
256, 70, 9090, 0.042796
256, 70, 9088, 0.040941
256, 70, 9088, 0.042057
256, 70, 9090, 0.041471
256, 70, 9088, 0.046377
-------------------------------------------
256, 80, 10368, 0.049172
256, 80, 10370, 0.050030
256, 80, 10368, 0.047560
256, 80, 10370, 0.050521
256, 80, 10370, 0.048452
-------------------------------------------
256, 90, 11644, 0.050570
256, 90, 11650, 0.051546
256, 90, 11650, 0.053190
256, 90, 11646, 0.051134
256, 90, 11650, 0.053887
-------------------------------------------
256, 100, 12930, 0.055558
256, 100, 12930, 0.055029
256, 100, 12930, 0.054035
256, 100, 12926, 0.055724
256, 100, 12920, 0.055162
-------------------------------------------
